Source,FactualReporting,BiasRating,MediaType,TrafficPopularity,MbfcCredibilityRating,Reasoning,Country,WorldPressFreedomRank,PageUrl
care2.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/care2/
campaignforliberty.org,Mixed,,,,,,,,https://mediabiasfactcheck.com/campaign-for-liberty/
cloverchronicle.com,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
frontpagemag.com,Low,ExtremeRight,OrganizationFoundation,MediumTraffic,LowCredibility,"Propaganda, Conspiracy, Anti-Muslim",USA,44,https://mediabiasfactcheck.com/frontpage-magazine/
toddstarnes.com,Mixed,,,,,"Extreme Right, Poor Sourcing, Lack of Transparency, Conspiracy, Propaganda, Failed Fact Checks",USA,,https://mediabiasfactcheck.com/toddstarnes-com/
repubblica.it,High,,,,,,Italy,,https://mediabiasfactcheck.com/la-repubblica/
breaking911.com,VeryLow,JunkNews,Website,MediumTraffic,LowCredibility,"Clickbait, Some Fake News, Lack of Transparency",Unknown,,https://mediabiasfactcheck.com/breaking911/
historynewsnetwork.org,High,,,,,,USA,,https://mediabiasfactcheck.com/history-news-network/
thedailysheeple.com,Low,,,,,,Unknown,,https://mediabiasfactcheck.com/the-daily-sheeple/
godlikeproductions.com,Low,,,,,,Unknown,,https://mediabiasfactcheck.com/godlike-productions/
rollingstone.com,High,Left,Magazine,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/rolling-stone/
neverrepublican.com,Low,,,,,,,,https://mediabiasfactcheck.com/neverrepublican-com/
readconservatives.news,Low,,,,,,,,https://mediabiasfactcheck.com/read-conservatives/
sciencedebate.org,VeryHigh,,,,,,USA,,https://mediabiasfactcheck.com/science-debate/
londonwebnews.com,Low,,,,,,,,https://mediabiasfactcheck.com/london-web-news/
dutchreview.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/dutch-review/
discovery.org,Low,,,,,,USA,,https://mediabiasfactcheck.com/discovery-institute/
libertywritersnews.com/,,,,,,,,,https://mediabiasfactcheck.com/liberty-writers-news/
dailycurrant.com,,,,,,,,,https://mediabiasfactcheck.com/the-daily-currant/
crimeresearch.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/crime-prevention-research-center/
sciencedaily.com,High,ProScience,Website,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/science-daily/
healthy-vibes.com,Low,,,,,,,,https://mediabiasfactcheck.com/healthy-vibes/
rappler.com,High,LeftCenter,Website,HighTraffic,HighCredibility,,Philippines,138,https://mediabiasfactcheck.com/rappler/
delo.si,MostlyFactual,,,,,,Slovenia,,https://mediabiasfactcheck.com/delo/
pressdemocrat.com,High,,,,,,,,https://mediabiasfactcheck.com/the-press-democrat/
huffpost.com,Mixed,Left,Website,HighTraffic,MediumCredibility,,USA,45,https://mediabiasfactcheck.com/huffington-post/
rightandfree.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/right-free/
lozierinstitute.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/lozier-institute/
mcclatchydc.com,High,,,,,,USA,,https://mediabiasfactcheck.com/mcclatchydc/
mainichi.jp,High,,,,,,Japan,,https://mediabiasfactcheck.com/mainichi-shimbun-bias-credibility/
arizonadailyindependent.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/arizona-daily-independent/
fosters.com,High,,,,,,USA,,https://mediabiasfactcheck.com/fosters-daily-democrat/
nationalinterest.org,Mixed,LeftCenter,OrganizationFoundation,MinimalTraffic,LowCredibility,"Propaganda, Poor Sourcing Lack of Transparency, Anti-Israel",USA,45,https://mediabiasfactcheck.com/council-for-the-national-interest/
rightalerts.com,Low,,,,,,,,https://mediabiasfactcheck.com/right-alerts/
news.harvard.edu,High,LeastBiased,Website,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/harvard-gazette/
onegreenplanet.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/one-green-planet/
popularresistance.org,Mixed,,,,,,,,https://mediabiasfactcheck.com/popular-resistance/
wakingtimes.com,Low,,,,,,USA,,https://mediabiasfactcheck.com/the-waking-times/
teddystick.com,Low,,,,,,,,https://mediabiasfactcheck.com/teddy-stick/
latimes.com,High,LeftCenter,Newspaper,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/la-times-los-angeles-times/
puppetstringnews.com,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Fake News",USA,,https://mediabiasfactcheck.com/puppet-string-news/
medicaldaily.com,High,,,,,,,,https://mediabiasfactcheck.com/medical-daily/
missoulian.com,High,,,,,,USA,,https://mediabiasfactcheck.com/missoulian/
libertynation.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/liberty-nation/
sgtreport.com,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
forward.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-forward/
westernjournal.com,,,,,,"Extreme Right, Propaganda, Conspiracy, Some Fake News",USA,,https://mediabiasfactcheck.com/conservative-tribune/
north99.org,Mixed,,,,,,Canada,,https://mediabiasfactcheck.com/north99/
limacharlienews.com,High,,,,,,,,https://mediabiasfactcheck.com/lima-charlie-news/
smoloko.com,,,,,,,,,https://mediabiasfactcheck.com/smoloko-news/
savannahnow.com,High,,,,,,USA,,https://mediabiasfactcheck.com/savannah-morning-news/
campaignlifecoalition.com,Mixed,,,,,,Canada,,https://mediabiasfactcheck.com/campaign-life-coalition/
oathkeepers.org,Low,ExtremeRight,OrganizationFoundation,MinimalTraffic,LowCredibility,"Propaganda, Conspiracy",USA,45,https://mediabiasfactcheck.com/oath-keepers/
thepostmillennial.com,Mixed,Right,Website,MediumTraffic,MediumCredibility,,Canada,16,https://mediabiasfactcheck.com/the-post-millennial/
desertsun.com,High,,,,,,USA,,https://mediabiasfactcheck.com/desert-sun/
healthyway.com,High,,,,,,,,https://mediabiasfactcheck.com/healthyway/
nhk.or.jp/nhkworld/,High,,,,,,Japan,,https://mediabiasfactcheck.com/nhk-world/
meforum.org,Low,,,,,,USA,,https://mediabiasfactcheck.com/middle-east-forum/
lmtonline.com,High,,,,,,USA,,https://mediabiasfactcheck.com/laredo-morning-times-bias-credibility-rating/
redstatewave.com,Low,,,,,,,,https://mediabiasfactcheck.com/redstatewave/
popsci.com,High,,,,,,USA,,https://mediabiasfactcheck.com/popular-science/
dispatch.com,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
consumerist.com,High,,,,,,,,https://mediabiasfactcheck.com/consumerist/
freakonomics.com,High,,,,,,USA,,https://mediabiasfactcheck.com/freakonomics-radio/
grainoftruth.ca,,,,,,"Extreme Right, Propaganda, Conspiracy, Anti-Islam, Poor Sourcing, Lack of Transparency",Canada,,https://mediabiasfactcheck.com/grain-of-truth/
southernpatriotnews.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/southern-patriot-news/
jacobinmag.com,High,Left,Magazine,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/jacobin/
disrn.com,Mixed,Right,Website,MediumTraffic,MediumCredibility,,USA,45,https://mediabiasfactcheck.com/disrn/
kdvr.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/kdvr-tv/
laweekly.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/la-weekly/
medicine.news,VeryLow,,,,,,USA,,https://mediabiasfactcheck.com/naturalmedicine-news/
sofrep.com,MostlyFactual,RightCenter,Website,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/sofrep/
skepticalraptor.com,Mixed,,,,,,Canada,,https://mediabiasfactcheck.com/skeptical-raptor/
newsprocession.com,Mixed,,,,,"Extreme Right, Poor Sourcing, Lack of Transparency",Unknown,,https://mediabiasfactcheck.com/news-procession/
infobae.com,High,,,,,,Argentina,,https://mediabiasfactcheck.com/infobae/
expressnews.com,High,,,,,,USA,,https://mediabiasfactcheck.com/san-antonio-express-news/
godandscience.org,Low,,,,,,USA,,https://mediabiasfactcheck.com/evidence-for-god-from-science/
dpa-international.com,High,,,,,,,,https://mediabiasfactcheck.com/dpa-german-press-agency/
oyez.org,VeryHigh,,,,,,USA,,https://mediabiasfactcheck.com/oyez-project/
bnonews.com,High,,,,,,,,https://mediabiasfactcheck.com/bno-news/
scripps.ucsd.edu,VeryHigh,,,,,,,,https://mediabiasfactcheck.com/scripps-institution-oceanography/
antiwar.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/anti-war/
redstatedisaster.com,High,,,,,,,,https://mediabiasfactcheck.com/red-state-disaster/
prisonplanet.com,VeryLow,,,,,,USA,,https://mediabiasfactcheck.com/prison-planet/
pjmedia.com,Mixed,Right,Website,HighTraffic,LowCredibility,"Extreme Right, Propaganda, Conspiracy, Poor Sourcing, Failed Fact Checks",USA,45,https://mediabiasfactcheck.com/pj-media/
janes.com,High,,,,,,United Kingdom,,https://mediabiasfactcheck.com/ihs-janes-360/
en.newsner.com,,,,,,"Lack of Transparency, Poor Sourcing, Pseudoscience",Sweden,,https://mediabiasfactcheck.com/newsner/
patriotreport.com,Low,,,,,"Extreme Right, Lack of Transparency, Propaganda, Misleading Headlines",USA,,https://mediabiasfactcheck.com/patriot-report/
thecommonsenseshow.com,VeryLow,,,,,,USA,,https://mediabiasfactcheck.com/the-common-sense-show/
therepublic.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-republic-indiana/
thehardtimes.net,,,,,,,USA,,https://mediabiasfactcheck.com/the-hard-times/
libertyvideos.org,Low,,,,,,USA,,https://mediabiasfactcheck.com/liberty-videos/
kqed.org,High,,,,,,USA,,https://mediabiasfactcheck.com/kqed/
metabunk.org,High,,,,,,USA,,https://mediabiasfactcheck.com/metabunk/
damreports.com,,,,,,,,,https://mediabiasfactcheck.com/dam-reports/
muncievoice.com,High,,,,,,USA,,https://mediabiasfactcheck.com/muncie-voice/
mediamatters.org,High,Left,OrganizationFoundation,MediumTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/media-matters/
sciencemediacentre.org,High,,,,,,United Kingdom,,https://mediabiasfactcheck.com/science-media-centre/
liberationnews.org,MostlyFactual,Left,Website,MinimalTraffic,MediumCredibility,,USA,44,https://mediabiasfactcheck.com/liberation-news/
humansarefree.com,Low,,,,,,USA,,https://mediabiasfactcheck.com/humans-are-free/
dailynotify.com,Low,,,,,,,,https://mediabiasfactcheck.com/daily-notify/
mnn.com,High,,,,,,,,https://mediabiasfactcheck.com/mother-nature-network/
en.mehrnews.com,Mixed,,,,,"Poor Sourcing, State Propaganda, Conspiracy",Iran,,https://mediabiasfactcheck.com/mehr-news-agency/
lancasteronline.com,High,,,,,,USA,,https://mediabiasfactcheck.com/lnp-lancasteronline/
progressivestoday.com,Low,,,,,,,,https://mediabiasfactcheck.com/progressives-today/
naplesnews.com,High,,,,,,USA,,https://mediabiasfactcheck.com/naples-daily-news/
foreignaffairs.com,High,LeastBiased,Journal,MediumTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/foreign-affairs/
riverdalepress.com,High,,,,,,USA,,https://mediabiasfactcheck.com/riverdale-press/
ourvoiceny.com,High,,,,,,,,https://mediabiasfactcheck.com/our-voice-ny/
hotair.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/hot-air/
hurriyetdailynews.com,Mixed,,,,,,Turkey,,https://mediabiasfactcheck.com/hurriyet-daily-news/
opslens.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/opslens/
lawenforcementtoday.com,Mixed,Right,Website,MediumTraffic,MediumCredibility,,USA,45,https://mediabiasfactcheck.com/law-enforcement-today/
oann.com,Low,FarRight,TvStation,HighTraffic,LowCredibility,"Poor Sourcing, Conspiracy Theories, Propaganda, Failed Fact Checks",USA,45,https://mediabiasfactcheck.com/one-america-news-network/
orlandosentinel.com,High,,,,,,USA,,https://mediabiasfactcheck.com/orlando-sentinel/
france24-tv.com,,,,,,,,,https://mediabiasfactcheck.com/france24-tv-com/
hudson.org,High,,,,,,USA,,https://mediabiasfactcheck.com/hudson-institute/
mentaldaily.com,High,,,,,,,,https://mediabiasfactcheck.com/mental-daily/
reductress.com,,,,,,,USA,,https://mediabiasfactcheck.com/reductress/
silenceisconsent.net,Mixed,,,,,,,,https://mediabiasfactcheck.com/silence-is-consent/
digitaljournal.com,High,,,,,,,,https://mediabiasfactcheck.com/digital-journal/
icitizen.com,High,,,,,,USA,,https://mediabiasfactcheck.com/icitizen/
contrailscience.com,VeryHigh,,,,,,,,https://mediabiasfactcheck.com/contrail-science/
mrc.org,Mixed,Right,OrganizationFoundation,MinimalTraffic,LowCredibility,,USA,44,https://mediabiasfactcheck.com/media-research-center-mrc/
leftoverrights.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/left-over-rights/
newstarget.com,Low,,,,,,USA,,https://mediabiasfactcheck.com/news-target/
kstp.com,High,,,,,,USA,,https://mediabiasfactcheck.com/kstp-tv/
ladylibertysnews.com,,,,,,,,,https://mediabiasfactcheck.com/lady-liberty-news/
ewao.com,Low,,,,,,,,https://mediabiasfactcheck.com/earth-one-ewao/
newsobserver.com,High,,,,,,USA,,https://mediabiasfactcheck.com/raleigh-news-observer/
mavenroundtable.io,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/the-intellectualist/
newsuptoday.com,Low,,,,,,,,https://mediabiasfactcheck.com/news-up-today/
scroll.in,MostlyFactual,,,,,,India,,https://mediabiasfactcheck.com/scroll-in/
capecodtimes.com,High,,,,,,USA,,https://mediabiasfactcheck.com/cape-cod-times/
lbc.co.uk,Mixed,,,,,,United Kingdom,,https://mediabiasfactcheck.com/london-broadcasting-company-lbc/
politicalblindspot.com,Low,,,,,,,,https://mediabiasfactcheck.com/political-blind-spot/
bleacherreport.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/bleacher-report/
gulfnews.com,Mixed,,,,,"Poor Sourcing, Propaganda, Lack of Transparency, Censorship, Failed Fact Checks",United Arab Emirates,,https://mediabiasfactcheck.com/gulf-news/
sourcepolitics.com/,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/source-politics/
ejinsight.com,High,,,,,,,,https://mediabiasfactcheck.com/ej-insight-eji/
prevention.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/prevention-magazine/
pressprogress.ca,High,,,,,,Canada,,https://mediabiasfactcheck.com/press-progress/
noscomunicamos.com,Low,,,,,,,,https://mediabiasfactcheck.com/nos-comunicamos/
newsandnews.com,High,,,,,,USA,,https://mediabiasfactcheck.com/news-and-news/
newcenturytimes.com,Low,,,,,,,,https://mediabiasfactcheck.com/new-century-times/
thetab.com,High,LeftCenter,Website,MediumTraffic,HighCredibility,,United Kingdom,33,https://mediabiasfactcheck.com/the-tab/
memeorandum.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/memeorandum/
asamericanasapplepie.org,,,,,,,,,https://mediabiasfactcheck.com/american-apple-pie/
fastcompany.com,High,,,,,,USA,,https://mediabiasfactcheck.com/fast-company-magazine/
cnn.com.de,,,,,,,,,https://mediabiasfactcheck.com/cnn-com-de/
ndtv.com,Mixed,,,,,,India,,https://mediabiasfactcheck.com/ndtv/
nationonenews.com/,Low,,,,,,,,https://mediabiasfactcheck.com/nation-one-news/
merryjane.com,Mixed,Left,Website,MediumTraffic,MediumCredibility,,USA,45,https://mediabiasfactcheck.com/merry-jane/
thoughtcrimeradio.net,Low,,,,,,,,https://mediabiasfactcheck.com/thought-crime-radio/
leftvoice.org,High,,,,,,Argentina,,https://mediabiasfactcheck.com/left-voice/
brokenworldnews.com,,,,,,,,,https://mediabiasfactcheck.com/broken-world-news/
demos.org,High,,,,,,,,https://mediabiasfactcheck.com/demos/
naturalsociety.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/natural-society/
ourhealthguides.com,Low,,,,,,,,https://mediabiasfactcheck.com/our-health-guides/
globalnews.ca,High,LeftCenter,Website,HighTraffic,HighCredibility,,Canada,16,https://mediabiasfactcheck.com/global-news/
newrevolutionnow.org,Mixed,,,,,,,,https://mediabiasfactcheck.com/new-revolution-now/
newsrescue.com,Mixed,,,,,"Lack of Transparency, Poor Sourcing, Propaganda, Conspiracy Theories",Nigeria,,https://mediabiasfactcheck.com/news-rescue/
sojo.net,High,LeftCenter,OrganizationFoundation,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/sojourners-soho/
thenews.mx,High,,,,,,Mexico,,https://mediabiasfactcheck.com/the-news-mexico-city/
northkoreatimes.com,Mixed,,,,,,Australia,,https://mediabiasfactcheck.com/north-korea-times/
thehindu.com,MostlyFactual,,,,,,India,,https://mediabiasfactcheck.com/the-hindu/
patriotretort.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/patriotretort-com/
genengnews.com,High,,,,,,USA,,https://mediabiasfactcheck.com/genetic-engineering-and-biotechnology-news-gen/
thenational.ae,Mixed,,,,,"Poor Sourcing, Propaganda, Lack of Transparency, Censorship",United Arab Emirates,,https://mediabiasfactcheck.com/the-national-uae/
theaustralian.com.au,Mixed,RightCenter,Newspaper,HighTraffic,MediumCredibility,,Australian,25,https://mediabiasfactcheck.com/the-australian/
thetimes.co.uk,High,RightCenter,Newspaper,HighTraffic,HighCredibility,,United Kingdom,35,https://mediabiasfactcheck.com/the-times-of-london/
trendingviews.co,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/trending-views/
shu.plus,,,,,,,,,https://mediabiasfactcheck.com/shu/
thelibertyeagle.com,Mixed,,,,,"Extreme Right, Propaganda, Conspiracy",USA,,https://mediabiasfactcheck.com/the-liberty-eagle/
pbs.org,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
capitolfax.com,High,,,,,,USA,,https://mediabiasfactcheck.com/capitol-fax/
foodbabe.com,Mixed,Pseudoscience,Website,MinimalTraffic,LowCredibility,,USA,45,https://mediabiasfactcheck.com/food-babe/
nvic.org,Low,Pseudoscience,OrganizationFoundation,MinimalTraffic,LowCredibility,,USA,45,https://mediabiasfactcheck.com/national-vaccine-information-center-nvic/
newint.org,High,,,,,,United Kingdom,,https://mediabiasfactcheck.com/new-internationalist/
patribotics.blog,Low,,,,,,,,https://mediabiasfactcheck.com/patribotics-blog/
simpleorganicmedicine.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/simple-organic-medicine/
goneleft.com,Low,,,,,,,,https://mediabiasfactcheck.com/gone-left/
lifespa.com,Low,,,,,,USA,,https://mediabiasfactcheck.com/lifespa/
dailynews.com,Mixed,,,,,"Extreme Right, Propaganda, Conspiracy, Poor Sourcing, False Claims",USA,,https://mediabiasfactcheck.com/conservative-daily-news/
oceana.org,High,,,,,,,,https://mediabiasfactcheck.com/oceana/
nrlc.org,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Lack of Transparency, Failed Fact Checks",USA,,https://mediabiasfactcheck.com/national-right-to-life-committee-nrlc/
thebalance.com,High,LeastBiased,Website,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/the-balance/
jewishjournal.com,High,,,,,,USA,,https://mediabiasfactcheck.com/jewish-journal/
thetimesherald.com,High,,,,,,,,https://mediabiasfactcheck.com/the-times-herald-port-huron/
law.com/dailybusinessreview/,High,,,,,,,,https://mediabiasfactcheck.com/daily-business-review/
mic.com,High,,,,,,USA,,https://mediabiasfactcheck.com/mic/
theblaze.com,Mixed,Right,TvStation,HighTraffic,LowCredibility,"Conspiracy Theories, Propaganda, Failed Fact Checks",USA,45,https://mediabiasfactcheck.com/the-blaze/
newyorker.com,High,Left,Magazine,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/new-yorker/
occupy.com,High,,,,,,USA,,https://mediabiasfactcheck.com/occupy-com/
pluralist.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/pluralist/
numbersusa.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/numbers-usa/
positive.news,High,,,,,,,,https://mediabiasfactcheck.com/positive-news/
plymouthpatriotpost.com,Low,,,,,,,,https://mediabiasfactcheck.com/plymouth-patriot-post/
populistwire.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/populist-wire/
naturalcuresnotmedicine.info,Low,,,,,,,,https://mediabiasfactcheck.com/natural-cures-not-medicine/
queerty.com,High,,,,,,,,https://mediabiasfactcheck.com/queerty/
